,index,date,time,tweet,language,parse,Category
1564,1564,26/02/2022,07:39:57,hudsuckerrandy carole_wmajors youtube arent worried thing joey extreme disadvantage ill afford dc shutdown performing dance international stage would refect magnify joeys weak ineptness truckersforfreedom peoplesconvoy shutitdown bidenswar,en,hudsuckerrandy carole_wmajors youtube arent worried thing joey extreme disadvantage ill afford dc shutdown performing dance international stage would refect magnify joeys weak ineptness truckersforfreedom peoplesconvoy shutitdown bidenswar,_
1565,1565,26/02/2022,07:39:53,clock ticking worldwariii,en,clock ticking worldwariii,_
1566,1566,26/02/2022,07:39:31,imagine theres countries isnt hard nothing kill die religion imagine people living life peace,en,imagine theres countries isnt hard nothing kill die religion imagine people living life peace,_
1567,1567,26/02/2022,07:39:00,cnn reported guy 1st american die 2 separate wars first died afghanistan resurrected died it🤣 putinatwar teamrusia cnn,en,cnn reported guy 1st american die 2 separate wars first died afghanistan resurrected died it🤣 putinatwar teamrusia cnn,_
1568,1568,26/02/2022,07:38:53,samson kill lion 🦁 woman 👩 kill samson go far naa asuustrike biafra putinisawarcriminal,en,samson kill lion 🦁 woman 👩 kill samson go far naa asuustrike biafra putinisawarcriminal,_
1569,1569,26/02/2022,07:38:26,saw looking every excuse invade look excuse start threatened rest world; ‘if anyone physically helps well see retaliation one ever seen history,en,saw looking every excuse invade look excuse start threatened rest world; ‘if anyone physically helps well see retaliation one ever seen history,_
1570,1570,26/02/2022,07:38:24,zelenskyyua rterdogan officially started,en,zelenskyyua rterdogan officially started,_
1571,1571,26/02/2022,07:37:36,ru resumed military operation kiev refused negotiate sending weapons eu countries ban airlines airspace ua pres zelenskyy refused evacuate insisting would stay kyiv islandchain,en,ru resumed military operation kiev refused negotiate sending weapons eu countries ban airlines airspace ua pres zelenskyy refused evacuate insisting would stay kyiv islandchain,_
1572,1572,26/02/2022,07:37:22,end leaders shake hands old woman keep waiting martyred son girl wait beloved husband children wait heroic father palestinian poet russiaukraine,en,end leaders shake hands old woman keep waiting martyred son girl wait beloved husband children wait heroic father palestinian poet russiaukraine,_
1573,1573,26/02/2022,07:37:18,ii taj mahal covered bamboo scaffolding protect bombers,en,ii taj mahal covered bamboo scaffolding protect bombers,_
1574,1574,26/02/2022,07:37:02,muslims pakistan favour peace must stop hegemonic want peace global conflictorusiaucrania worldwariii stopwar,en,muslims pakistan favour peace must stop hegemonic want peace global conflictorusiaucrania worldwariii stopwar,_
1575,1575,26/02/2022,07:36:31,explosion sky worldwariii conflictorusiaucrania link 👇👇,en,explosion sky worldwariii conflictorusiaucrania link 👇👇,_
1576,1576,26/02/2022,07:36:25,fortnite pubg skills come handy,en,fortnite pubg skills come handy,_
1577,1577,26/02/2022,07:36:23,worried impending doom possibility look graphicaudio postapocalyptic howto guides start deathland series currently sale lowest price ever,en,worried impending doom possibility look graphicaudio postapocalyptic howto guides start deathland series currently sale lowest price ever,_
1578,1578,26/02/2022,07:36:21,royal air force around poland,en,royal air force around poland,_
1579,1579,26/02/2022,07:36:13,countries throwing money citizens sleep starve streets rich start wars poor die endtheconflict,en,countries throwing money citizens sleep starve streets rich start wars poor die endtheconflict,_
1580,1580,26/02/2022,07:35:59,worldwariii west vs east thinking,en,worldwariii west vs east thinking,_
1581,1581,26/02/2022,07:35:26,make love ❤❤❤ hard raise child sleepless nights worrying childs health wishing best making sure eat plenty eat stopwar,en,make love ❤❤❤ hard raise child sleepless nights worrying childs health wishing best making sure eat plenty eat stopwar,_
1582,1582,26/02/2022,07:35:22,stop crimea kyiv,en,stop crimea kyiv,_
1583,1583,26/02/2022,07:34:51,"""the end leaders shake hands old woman keep waiting martyred son girl wait beloved husband children wait heroic fathers dont know sold homeland saw paid price""",en,"""the end leaders shake hands old woman keep waiting martyred son girl wait beloved husband children wait heroic fathers dont know sold homeland saw paid price""",_
1584,1584,26/02/2022,07:34:05,heard readthe cossacks southern worst ever soldiers famous fierceness,en,heard readthe cossacks southern worst ever soldiers famous fierceness,_
1585,1585,26/02/2022,07:34:04,attacked verge twitter updates fuck,en,attacked verge twitter updates fuck,_
1586,1586,26/02/2022,07:33:07,russianinvasion retweet usa like,en,russianinvasion retweet usa like,_
1587,1587,26/02/2022,07:32:08,infant getting attacked pitbull crowd instead pulling away infant attacking dog attaching driplines sustain infant blowing air towards pitbull hoping leave infant,en,infant getting attacked pitbull crowd instead pulling away infant attacking dog attaching driplines sustain infant blowing air towards pitbull hoping leave infant,_
1588,1588,26/02/2022,07:31:31,favourite republicans wants usagov attacks kremlinrussia_e start nuke since last 3 years try stop nukes therefore destroyed family life sleeps want nukes gop gopleader charliekirk11,en,favourite republicans wants usagov attacks kremlinrussia_e start nuke since last 3 years try stop nukes therefore destroyed family life sleeps want nukes gop gopleader charliekirk11,_
1589,1589,26/02/2022,07:30:57,tic toc tic toc ⏳,en,tic toc tic toc ⏳,_
1590,1590,26/02/2022,07:29:00,honour man ❤️😮‍💨 volodymyrzelenskyy kyiv,en,honour man ❤️😮‍💨 volodymyrzelenskyy kyiv,_
1591,1591,26/02/2022,07:28:53,everyone talking alright one talks kashmir palestine hypocrisy,en,everyone talking alright one talks kashmir palestine hypocrisy,_
1592,1592,26/02/2022,07:28:43,one side praising india side pleading help support unsc thats tough decision make narendra modi tough position🧐🧐🧐🧐,en,one side praising india side pleading help support unsc thats tough decision make narendra modi tough position🧐🧐🧐🧐,_
1593,1593,26/02/2022,07:28:31,omo midst many many werey wan le coz wat 😅😅😅,en,omo midst many many werey wan le coz wat 😅😅😅,_
1594,1594,26/02/2022,07:27:33,u listen response literally giving klaus schwab nwo middle finger wont let russians controlled like countries moment cant take masks mandates everywhere anyone going save humanity,en,u listen response literally giving klaus schwab nwo middle finger wont let russians controlled like countries moment cant take masks mandates everywhere anyone going save humanity,_
1595,1595,26/02/2022,07:25:17,see real picture standwithukriane closethesky,en,see real picture standwithukriane closethesky,_
1596,1596,26/02/2022,07:24:47,pray god bless everyone 🙏 ☮️☮️☮️✨ ukrainerussie kiev peace,en,pray god bless everyone 🙏 ☮️☮️☮️✨ ukrainerussie kiev peace,_
1597,1597,26/02/2022,07:23:51,poland army builds polish border belarus,en,poland army builds polish border belarus,_
1598,1598,26/02/2022,07:23:21,live refugees russias long game security expert guest ww,en,live refugees russias long game security expert guest ww,_
1599,1599,26/02/2022,07:22:25,distributing gas masks troops donetsk possibly preparation attack chemical facilities ukrainewar prepper preppers prepping preppertalk survival shtf,en,distributing gas masks troops donetsk possibly preparation attack chemical facilities ukrainewar prepper preppers prepping preppertalk survival shtf,_
1600,1600,26/02/2022,07:21:45,poohthewinniev betterme50 un steps foot anywhere near gives china opening,en,poohthewinniev betterme50 un steps foot anywhere near gives china opening,_
1601,1601,26/02/2022,07:21:44,fuck shit dont leaders boxing match warinukraine boxing conflictorusiaucrania,en,fuck shit dont leaders boxing match warinukraine boxing conflictorusiaucrania,_
1602,1602,26/02/2022,07:21:43,whats story tipperary flags around place mrbadjokes tipperary,en,whats story tipperary flags around place mrbadjokes tipperary,_
1603,1603,26/02/2022,07:19:42,people responsible indias declining reputation balakotairstrike warinukraine,en,people responsible indias declining reputation balakotairstrike warinukraine,_
1604,1604,26/02/2022,07:19:33,ima ww3memes,en,ima ww3memes,_
1605,1605,26/02/2022,07:18:57,accuses rejecting talks says military offensive resume brief pause ukrainewar prepper preppers prepping preppertalk survival shtf,en,accuses rejecting talks says military offensive resume brief pause ukrainewar prepper preppers prepping preppertalk survival shtf,_
1606,1606,26/02/2022,07:18:54,see defending neanderthals stoprussia standwithukraine,en,see defending neanderthals stoprussia standwithukraine,_
1607,1607,26/02/2022,07:18:30,joe put paws,en,joe put paws,_
1608,1608,26/02/2022,07:18:25,god bless people support bulgaria 🇧🇬❤️ stay strong people 💪❤️😔🥺,en,god bless people support bulgaria 🇧🇬❤️ stay strong people 💪❤️😔🥺,_
1609,1609,26/02/2022,07:18:21,1950 changing new intake woolworths saturday girls cope approach adulthood sagasaturday strictlysagagirls ed_pr panmacmillan respectromfic,en,1950 changing new intake woolworths saturday girls cope approach adulthood sagasaturday strictlysagagirls ed_pr panmacmillan respectromfic,_
1610,1610,26/02/2022,07:17:59,"muslim tatar fighters tatar face mass genocide russians stalin exiled kicked 2014 killed imprisoned many fled fight death chechnya puppet ""republic""",en,"muslim tatar fighters tatar face mass genocide russians stalin exiled kicked 2014 killed imprisoned many fled fight death chechnya puppet ""republic""",_
1611,1611,26/02/2022,07:16:40,trump keep peace without sending army see biden kick start nothing beginning brave men protecting home family protect,en,trump keep peace without sending army see biden kick start nothing beginning brave men protecting home family protect,_
1612,1612,26/02/2022,07:16:30,china jumping inthis going spiral controlwwiii definitely uploaded,en,china jumping inthis going spiral controlwwiii definitely uploaded,_
1613,1613,26/02/2022,07:14:54,kingkong9888 josephlariccia2 … afraid would consider official declaration would start dont forget one ever announce nuclear strike would western politicians react london paris ny berlin would get hit wpipperger 1909er,en,kingkong9888 josephlariccia2 … afraid would consider official declaration would start dont forget one ever announce nuclear strike would western politicians react london paris ny berlin would get hit wpipperger 1909er,_
1614,1614,26/02/2022,07:13:42,ending would come right😋 meathub barnextdoor nyamachoma,en,ending would come right😋 meathub barnextdoor nyamachoma,_
1615,1615,26/02/2022,07:13:21,power love overcomes love power know peace jimi hendrix worldpeace love quote saturdaymorning,en,power love overcomes love power know peace jimi hendrix worldpeace love quote saturdaymorning,_
1616,1616,26/02/2022,07:13:10,reality one cares men man tough asf aint got choice reason always annoying see feminists ask equality favors time nobody wants gender equality anymorewwiii,en,reality one cares men man tough asf aint got choice reason always annoying see feminists ask equality favors time nobody wants gender equality anymorewwiii,_
